[I 2024-01-05 15:27:27,955] A new study created in memory with name: no-name-f4e6a6de-7c56-4e08-b52a-2dd4077e197e
[I 2024-01-05 15:27:54,042] Trial 0 finished with value: 0.8294625028019589 and parameters: {'n_estimators': 260, 'max_depth': 16, 'min_samples_split': 0.012098165323999955, 'min_samples_leaf': 0.2077493489561343, 'max_features': 'log2'}. Best is trial 0 with value: 0.8294625028019589.
[I 2024-01-05 17:20:30,503] Trial 97 finished with value: 0.8533883167373313 and parameters: {'n_estimators': 488, 'max_depth': 15, 'min_samples_split': 0.023860551531226508, 'min_samples_leaf': 0.03321735066207516, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:22:22,068] Trial 98 finished with value: 0.8570692789630584 and parameters: {'n_estimators': 457, 'max_depth': 12, 'min_samples_split': 0.03823073798388429, 'min_samples_leaf': 0.017657723929847293, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:23:57,842] Trial 99 finished with value: 0.8550940032348091 and parameters: {'n_estimators': 423, 'max_depth': 11, 'min_samples_split': 0.05066044441631471, 'min_samples_leaf': 0.025743052177187482, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:25:20,595] Trial 100 finished with value: 0.8512625545017422 and parameters: {'n_estimators': 435, 'max_depth': 13, 'min_samples_split': 0.03267735076903705, 'min_samples_leaf': 0.04492496140945757, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:27:12,155] Trial 101 finished with value: 0.8589672906941601 and parameters: {'n_estimators': 473, 'max_depth': 10, 'min_samples_split': 0.05636954980014058, 'min_samples_leaf': 0.010688212367002178, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:29:04,592] Trial 102 finished with value: 0.8564674131767738 and parameters: {'n_estimators': 476, 'max_depth': 10, 'min_samples_split': 0.047635070880722476, 'min_samples_leaf': 0.016800067445315807, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:30:47,021] Trial 103 finished with value: 0.8550008289292842 and parameters: {'n_estimators': 456, 'max_depth': 12, 'min_samples_split': 0.05598336613867255, 'min_samples_leaf': 0.023009472064990728, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:32:03,771] Trial 104 finished with value: 0.846599180086446 and parameters: {'n_estimators': 476, 'max_depth': 10, 'min_samples_split': 0.18411465989672732, 'min_samples_leaf': 0.015541735315171914, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:33:37,368] Trial 105 finished with value: 0.8534752987365433 and parameters: {'n_estimators': 444, 'max_depth': 16, 'min_samples_split': 0.06632707285532771, 'min_samples_leaf': 0.0310673086470781, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:35:39,184] Trial 106 finished with value: 0.861434303652793 and parameters: {'n_estimators': 486, 'max_depth': 9, 'min_samples_split': 0.04008988706804467, 'min_samples_leaf': 0.01044672599923251, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:37:31,226] Trial 107 finished with value: 0.8554212398389733 and parameters: {'n_estimators': 493, 'max_depth': 13, 'min_samples_split': 0.04003216054459667, 'min_samples_leaf': 0.02416516605649442, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:39:31,250] Trial 108 finished with value: 0.8575694101896655 and parameters: {'n_estimators': 483, 'max_depth': 11, 'min_samples_split': 0.021794160347987597, 'min_samples_leaf': 0.016677396101395993, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:41:01,978] Trial 109 finished with value: 0.8519080247055907 and parameters: {'n_estimators': 469, 'max_depth': 9, 'min_samples_split': 0.056691037642012505, 'min_samples_leaf': 0.0412291187531828, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:41:49,599] Trial 110 finished with value: 0.8314461524919474 and parameters: {'n_estimators': 450, 'max_depth': 10, 'min_samples_split': 0.03178880322949612, 'min_samples_leaf': 0.1816058556450891, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:43:52,487] Trial 111 finished with value: 0.8580115357123226 and parameters: {'n_estimators': 483, 'max_depth': 11, 'min_samples_split': 0.02014693120881087, 'min_samples_leaf': 0.015400063026611328, 'max_features': 'log2'}. Best is trial 96 with value: 0.8616927256943576.
[I 2024-01-05 17:45:59,600] Trial 112 finished with value: 0.8630573920218263 and parameters: {'n_estimators': 463, 'max_depth': 12, 'min_samples_split': 0.012150590889851189, 'min_samples_leaf': 0.010722169240100166, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:47:51,534] Trial 113 finished with value: 0.8561147880102439 and parameters: {'n_estimators': 480, 'max_depth': 11, 'min_samples_split': 0.011609095727978528, 'min_samples_leaf': 0.02148479887383866, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:49:40,191] Trial 114 finished with value: 0.8540981163596632 and parameters: {'n_estimators': 499, 'max_depth': 12, 'min_samples_split': 0.026023619287495497, 'min_samples_leaf': 0.029496658439167874, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:50:24,882] Trial 115 finished with value: 0.768074590597198 and parameters: {'n_estimators': 467, 'max_depth': 11, 'min_samples_split': 0.019615430074016626, 'min_samples_leaf': 0.29752975812633375, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:51:32,859] Trial 116 finished with value: 0.858017281314296 and parameters: {'n_estimators': 268, 'max_depth': 12, 'min_samples_split': 0.01617214564006543, 'min_samples_leaf': 0.0156583746016838, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:52:29,729] Trial 117 finished with value: 0.853419297255426 and parameters: {'n_estimators': 273, 'max_depth': 12, 'min_samples_split': 0.010711178363653779, 'min_samples_leaf': 0.03374386664343584, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:53:17,040] Trial 118 finished with value: 0.8504716383559128 and parameters: {'n_estimators': 260, 'max_depth': 14, 'min_samples_split': 0.017382816901801525, 'min_samples_leaf': 0.0517410829934441, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:54:19,495] Trial 119 finished with value: 0.858160055804517 and parameters: {'n_estimators': 246, 'max_depth': 10, 'min_samples_split': 0.02930442746924628, 'min_samples_leaf': 0.015583534685870797, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:55:11,948] Trial 120 finished with value: 0.8556532874393439 and parameters: {'n_estimators': 232, 'max_depth': 10, 'min_samples_split': 0.0388060086520522, 'min_samples_leaf': 0.023548193680500172, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:56:19,273] Trial 121 finished with value: 0.857804833719627 and parameters: {'n_estimators': 271, 'max_depth': 9, 'min_samples_split': 0.02870093819029511, 'min_samples_leaf': 0.015905641309092923, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:57:21,446] Trial 122 finished with value: 0.8581724245247878 and parameters: {'n_estimators': 247, 'max_depth': 13, 'min_samples_split': 0.0234491997691968, 'min_samples_leaf': 0.015523114310151728, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:58:23,091] Trial 123 finished with value: 0.8615618836903579 and parameters: {'n_estimators': 247, 'max_depth': 12, 'min_samples_split': 0.04294820142742078, 'min_samples_leaf': 0.010366727837046036, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 17:59:24,975] Trial 124 finished with value: 0.861870931980827 and parameters: {'n_estimators': 247, 'max_depth': 15, 'min_samples_split': 0.041518418210259964, 'min_samples_leaf': 0.010293146885495628, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:01:18,345] Trial 125 finished with value: 0.8398326247402412 and parameters: {'n_estimators': 194, 'max_depth': 15, 'min_samples_split': 0.04395500888075716, 'min_samples_leaf': 0.027319937170030006, 'max_features': None}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:02:22,822] Trial 126 finished with value: 0.8617218076887813 and parameters: {'n_estimators': 252, 'max_depth': 14, 'min_samples_split': 0.03619084468231445, 'min_samples_leaf': 0.010260250316330407, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:03:12,774] Trial 127 finished with value: 0.856069741601701 and parameters: {'n_estimators': 218, 'max_depth': 14, 'min_samples_split': 0.047455476651423883, 'min_samples_leaf': 0.0219761927167139, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:04:04,618] Trial 128 finished with value: 0.8612858968872334 and parameters: {'n_estimators': 210, 'max_depth': 16, 'min_samples_split': 0.04249551591587301, 'min_samples_leaf': 0.011101276891484742, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:04:49,430] Trial 129 finished with value: 0.853473830378373 and parameters: {'n_estimators': 219, 'max_depth': 18, 'min_samples_split': 0.03650472538226935, 'min_samples_leaf': 0.03492221452215041, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:05:19,685] Trial 130 finished with value: 0.8511086093196572 and parameters: {'n_estimators': 171, 'max_depth': 15, 'min_samples_split': 0.13603460592399003, 'min_samples_leaf': 0.02795321880210442, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:06:11,200] Trial 131 finished with value: 0.8615373765292584 and parameters: {'n_estimators': 208, 'max_depth': 16, 'min_samples_split': 0.04214192449260257, 'min_samples_leaf': 0.01046180446777912, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:06:55,915] Trial 132 finished with value: 0.8567882164750094 and parameters: {'n_estimators': 186, 'max_depth': 16, 'min_samples_split': 0.04098633288985625, 'min_samples_leaf': 0.01835422692255142, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:07:33,170] Trial 133 finished with value: 0.8620090408740542 and parameters: {'n_estimators': 146, 'max_depth': 19, 'min_samples_split': 0.03456187321489605, 'min_samples_leaf': 0.010922291570331418, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:08:20,384] Trial 134 finished with value: 0.8560211677910614 and parameters: {'n_estimators': 203, 'max_depth': 19, 'min_samples_split': 0.03391638515275963, 'min_samples_leaf': 0.021844833593308896, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:08:58,189] Trial 135 finished with value: 0.861023265068096 and parameters: {'n_estimators': 158, 'max_depth': 17, 'min_samples_split': 0.048466748190465016, 'min_samples_leaf': 0.010430208020407344, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:09:33,356] Trial 136 finished with value: 0.8613265000512891 and parameters: {'n_estimators': 146, 'max_depth': 17, 'min_samples_split': 0.04673819668172354, 'min_samples_leaf': 0.010589416977814353, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:10:06,678] Trial 137 finished with value: 0.856804517381655 and parameters: {'n_estimators': 142, 'max_depth': 17, 'min_samples_split': 0.04332897918117962, 'min_samples_leaf': 0.02076270517977418, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:10:43,271] Trial 138 finished with value: 0.8625076090914219 and parameters: {'n_estimators': 141, 'max_depth': 18, 'min_samples_split': 0.03273322570393787, 'min_samples_leaf': 0.010038944474860624, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:11:15,606] Trial 139 finished with value: 0.8559191366038628 and parameters: {'n_estimators': 146, 'max_depth': 18, 'min_samples_split': 0.037250251864143824, 'min_samples_leaf': 0.026740997533756798, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:11:44,552] Trial 140 finished with value: 0.8566720043926945 and parameters: {'n_estimators': 122, 'max_depth': 19, 'min_samples_split': 0.03266564518540453, 'min_samples_leaf': 0.02068859769458193, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:12:18,279] Trial 141 finished with value: 0.8610925392407079 and parameters: {'n_estimators': 139, 'max_depth': 17, 'min_samples_split': 0.047497196929917274, 'min_samples_leaf': 0.010753678960107009, 'max_features': 'log2'}. Best is trial 112 with value: 0.8630573920218263.
[I 2024-01-05 18:13:00,142] Trial 142 finished with value: 0.8632902223707207 and parameters: {'n_estimators': 156, 'max_depth': 17, 'min_samples_split': 0.025873714643833402, 'min_samples_leaf': 0.010609397093618975, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:13:14,729] Trial 143 finished with value: 0.829601577851004 and parameters: {'n_estimators': 149, 'max_depth': 17, 'min_samples_split': 0.02702968219225548, 'min_samples_leaf': 0.21660722775106736, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:13:45,803] Trial 144 finished with value: 0.857016407272609 and parameters: {'n_estimators': 132, 'max_depth': 20, 'min_samples_split': 0.047501380663051304, 'min_samples_leaf': 0.016180967842323746, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:14:26,752] Trial 145 finished with value: 0.8618723699816557 and parameters: {'n_estimators': 162, 'max_depth': 21, 'min_samples_split': 0.04108196784136851, 'min_samples_leaf': 0.01006722687927012, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:14:52,997] Trial 146 finished with value: 0.8563989851317778 and parameters: {'n_estimators': 112, 'max_depth': 16, 'min_samples_split': 0.04067227851380699, 'min_samples_leaf': 0.021590625060563123, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:15:29,546] Trial 147 finished with value: 0.8542760831886012 and parameters: {'n_estimators': 173, 'max_depth': 22, 'min_samples_split': 0.024181130814607467, 'min_samples_leaf': 0.03127375681512387, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:16:10,563] Trial 148 finished with value: 0.8584315700345186 and parameters: {'n_estimators': 163, 'max_depth': 19, 'min_samples_split': 0.03055101767318684, 'min_samples_leaf': 0.015369309175387445, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:16:45,788] Trial 149 finished with value: 0.8617640017495752 and parameters: {'n_estimators': 138, 'max_depth': 18, 'min_samples_split': 0.03644868824610628, 'min_samples_leaf': 0.010747821809061359, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:17:21,112] Trial 150 finished with value: 0.8560987976146294 and parameters: {'n_estimators': 158, 'max_depth': 22, 'min_samples_split': 0.035880856208011715, 'min_samples_leaf': 0.026344113205620107, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:17:55,586] Trial 151 finished with value: 0.8615491042014108 and parameters: {'n_estimators': 137, 'max_depth': 18, 'min_samples_split': 0.04083282898088788, 'min_samples_leaf': 0.010160093908962338, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:18:14,686] Trial 152 finished with value: 0.8440449421075623 and parameters: {'n_estimators': 130, 'max_depth': 21, 'min_samples_split': 0.22607216484913883, 'min_samples_leaf': 0.018354300401027604, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:18:51,985] Trial 153 finished with value: 0.8573864417980902 and parameters: {'n_estimators': 152, 'max_depth': 21, 'min_samples_split': 0.038860453073842186, 'min_samples_leaf': 0.014111124207198296, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:19:23,252] Trial 154 finished with value: 0.8630949215337559 and parameters: {'n_estimators': 117, 'max_depth': 18, 'min_samples_split': 0.02698871786070156, 'min_samples_leaf': 0.010074038664150154, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:19:47,292] Trial 155 finished with value: 0.8566909853893312 and parameters: {'n_estimators': 102, 'max_depth': 18, 'min_samples_split': 0.023703393546783837, 'min_samples_leaf': 0.021157269055318423, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:20:13,823] Trial 156 finished with value: 0.8561979658439716 and parameters: {'n_estimators': 119, 'max_depth': 18, 'min_samples_split': 0.03259503060091669, 'min_samples_leaf': 0.026465227688009164, 'max_features': 'log2'}. Best is trial 142 with value: 0.8632902223707207.
[I 2024-01-05 18:20:51,167] Trial 157 finished with value: 0.863887350455934 and parameters: {'n_estimators': 136, 'max_depth': 19, 'min_samples_split': 0.015328150931271796, 'min_samples_leaf': 0.01014207189870434, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:21:17,007] Trial 158 finished with value: 0.8536559360995859 and parameters: {'n_estimators': 131, 'max_depth': 20, 'min_samples_split': 0.014085416861403443, 'min_samples_leaf': 0.0379448221921754, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:21:48,519] Trial 159 finished with value: 0.8634388166315368 and parameters: {'n_estimators': 113, 'max_depth': 19, 'min_samples_split': 0.017967645409871964, 'min_samples_leaf': 0.010170223290083056, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:22:15,029] Trial 160 finished with value: 0.8568447865650235 and parameters: {'n_estimators': 109, 'max_depth': 19, 'min_samples_split': 0.018506718487798668, 'min_samples_leaf': 0.01968549716868187, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:22:48,343] Trial 161 finished with value: 0.8583354328878021 and parameters: {'n_estimators': 130, 'max_depth': 20, 'min_samples_split': 0.02508780280400956, 'min_samples_leaf': 0.014903998971398448, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:23:22,534] Trial 162 finished with value: 0.8628262644838929 and parameters: {'n_estimators': 124, 'max_depth': 19, 'min_samples_split': 0.010908093852871104, 'min_samples_leaf': 0.010498091627961184, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:23:52,049] Trial 163 finished with value: 0.8571498456388283 and parameters: {'n_estimators': 122, 'max_depth': 20, 'min_samples_split': 0.01487470287436582, 'min_samples_leaf': 0.018998658045936374, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:24:22,502] Trial 164 finished with value: 0.856515441633379 and parameters: {'n_estimators': 135, 'max_depth': 19, 'min_samples_split': 0.012242619442050207, 'min_samples_leaf': 0.02498564628380981, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:24:50,549] Trial 165 finished with value: 0.8582440033104095 and parameters: {'n_estimators': 110, 'max_depth': 19, 'min_samples_split': 0.010151354530043918, 'min_samples_leaf': 0.014916148424764564, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:25:24,082] Trial 166 finished with value: 0.8637073076248937 and parameters: {'n_estimators': 122, 'max_depth': 18, 'min_samples_split': 0.018567658950072532, 'min_samples_leaf': 0.010156486869583184, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:25:50,151] Trial 167 finished with value: 0.8546179815939775 and parameters: {'n_estimators': 126, 'max_depth': 18, 'min_samples_split': 0.01872736236837867, 'min_samples_leaf': 0.03196168971530344, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:26:16,819] Trial 168 finished with value: 0.8566403035688323 and parameters: {'n_estimators': 112, 'max_depth': 18, 'min_samples_split': 0.023521345653424973, 'min_samples_leaf': 0.02071095934229486, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:26:57,634] Trial 169 finished with value: 0.8634251912696731 and parameters: {'n_estimators': 154, 'max_depth': 21, 'min_samples_split': 0.029388957919507984, 'min_samples_leaf': 0.010806450109245858, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:27:35,747] Trial 170 finished with value: 0.8576607390336537 and parameters: {'n_estimators': 155, 'max_depth': 21, 'min_samples_split': 0.0189423793906944, 'min_samples_leaf': 0.01676273022586791, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:28:11,940] Trial 171 finished with value: 0.8622572094156109 and parameters: {'n_estimators': 137, 'max_depth': 19, 'min_samples_split': 0.028593544745523766, 'min_samples_leaf': 0.01038340614916862, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:28:46,900] Trial 172 finished with value: 0.8582431132643904 and parameters: {'n_estimators': 139, 'max_depth': 23, 'min_samples_split': 0.029044221412641322, 'min_samples_leaf': 0.015686681411677224, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:29:31,629] Trial 173 finished with value: 0.8626340278169515 and parameters: {'n_estimators': 168, 'max_depth': 20, 'min_samples_split': 0.027967786873719588, 'min_samples_leaf': 0.010087135235429884, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:30:12,296] Trial 174 finished with value: 0.85602676720106 and parameters: {'n_estimators': 179, 'max_depth': 20, 'min_samples_split': 0.010301399025934577, 'min_samples_leaf': 0.02365717435798761, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:30:53,483] Trial 175 finished with value: 0.8580441416595541 and parameters: {'n_estimators': 167, 'max_depth': 22, 'min_samples_split': 0.027817364132654013, 'min_samples_leaf': 0.016388124737825756, 'max_features': 'log2'}. Best is trial 157 with value: 0.863887350455934.
[I 2024-01-05 18:31:34,847] Trial 176 finished with value: 0.864021128929114 and parameters: {'n_estimators': 150, 'max_depth': 20, 'min_samples_split': 0.020887926547038263, 'min_samples_leaf': 0.010149500157697836, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:32:01,383] Trial 177 finished with value: 0.8565198130708598 and parameters: {'n_estimators': 118, 'max_depth': 20, 'min_samples_split': 0.020162421168951023, 'min_samples_leaf': 0.024811146368091293, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:32:48,630] Trial 178 finished with value: 0.7767218397827671 and parameters: {'n_estimators': 151, 'max_depth': 19, 'min_samples_split': 0.015528003947308508, 'min_samples_leaf': 0.11384589494450117, 'max_features': None}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:33:26,696] Trial 179 finished with value: 0.8566959497368801 and parameters: {'n_estimators': 161, 'max_depth': 21, 'min_samples_split': 0.023790462992496833, 'min_samples_leaf': 0.020680011368679654, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:33:53,076] Trial 180 finished with value: 0.8619989471885233 and parameters: {'n_estimators': 100, 'max_depth': 19, 'min_samples_split': 0.03128140789521608, 'min_samples_leaf': 0.010182962744026722, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:34:19,627] Trial 181 finished with value: 0.8623576214474395 and parameters: {'n_estimators': 100, 'max_depth': 19, 'min_samples_split': 0.03053027207186998, 'min_samples_leaf': 0.010119649777634143, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:34:46,467] Trial 182 finished with value: 0.8576258258286765 and parameters: {'n_estimators': 108, 'max_depth': 19, 'min_samples_split': 0.030972877111233105, 'min_samples_leaf': 0.017106803110501105, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:35:15,492] Trial 183 finished with value: 0.8631777249188035 and parameters: {'n_estimators': 105, 'max_depth': 20, 'min_samples_split': 0.021629828462065872, 'min_samples_leaf': 0.010117866103073301, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:35:41,150] Trial 184 finished with value: 0.8579632111568285 and parameters: {'n_estimators': 102, 'max_depth': 21, 'min_samples_split': 0.018233999354243215, 'min_samples_leaf': 0.01611351105099087, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:36:08,265] Trial 185 finished with value: 0.8560364016675358 and parameters: {'n_estimators': 122, 'max_depth': 20, 'min_samples_split': 0.02456999842630078, 'min_samples_leaf': 0.02702249644847214, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:36:40,443] Trial 186 finished with value: 0.8625135166460263 and parameters: {'n_estimators': 116, 'max_depth': 20, 'min_samples_split': 0.015835288360421997, 'min_samples_leaf': 0.010344378988036253, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:37:07,849] Trial 187 finished with value: 0.8566620145903607 and parameters: {'n_estimators': 115, 'max_depth': 20, 'min_samples_split': 0.01563644661008612, 'min_samples_leaf': 0.02072572589388927, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:37:33,969] Trial 188 finished with value: 0.8583047658571077 and parameters: {'n_estimators': 103, 'max_depth': 19, 'min_samples_split': 0.010240817402062168, 'min_samples_leaf': 0.015525514907145129, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:38:00,271] Trial 189 finished with value: 0.8552349004804809 and parameters: {'n_estimators': 122, 'max_depth': 21, 'min_samples_split': 0.022308653282529303, 'min_samples_leaf': 0.0290955465019384, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:38:24,248] Trial 190 finished with value: 0.8567461176604706 and parameters: {'n_estimators': 101, 'max_depth': 19, 'min_samples_split': 0.028453615105408055, 'min_samples_leaf': 0.02084239267584092, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:39:00,651] Trial 191 finished with value: 0.8637102112105607 and parameters: {'n_estimators': 140, 'max_depth': 18, 'min_samples_split': 0.030779100021204757, 'min_samples_leaf': 0.011055068719179764, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:39:35,531] Trial 192 finished with value: 0.8637777934359343 and parameters: {'n_estimators': 127, 'max_depth': 18, 'min_samples_split': 0.019828395505680385, 'min_samples_leaf': 0.010139730729940833, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:40:11,256] Trial 193 finished with value: 0.8577977629834406 and parameters: {'n_estimators': 145, 'max_depth': 18, 'min_samples_split': 0.018207980468387324, 'min_samples_leaf': 0.016605681087361285, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:40:43,226] Trial 194 finished with value: 0.858191906305278 and parameters: {'n_estimators': 125, 'max_depth': 20, 'min_samples_split': 0.02659891352177984, 'min_samples_leaf': 0.015017056602020712, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:40:54,579] Trial 195 finished with value: 0.8066391228734954 and parameters: {'n_estimators': 116, 'max_depth': 19, 'min_samples_split': 0.021040005286273495, 'min_samples_leaf': 0.2799859549545667, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
